timestamp,source_ip,destination_ip,user,log_type,protocol,port,bytes_sent,bytes_received,login_status,failed_login_count,http_method,url,status_code,label
2026-01-17 17:57:32.710,18.0.99.11,10.0.17.77,,network,TCP,56303,53,0,,,,,,Port Scan
2026-01-17 17:57:32.740,18.0.99.11,10.0.17.77,,network,TCP,11666,26,0,,,,,,Port Scan
2026-01-17 17:57:32.770,18.0.99.11,10.0.17.77,,network,TCP,45368,7,0,,,,,,Port Scan
2026-01-17 17:57:32.800,18.0.99.11,10.0.17.77,,network,TCP,19658,8,0,,,,,,Port Scan
2026-01-17 17:57:32.830,18.0.99.11,10.0.17.77,,network,TCP,37781,27,0,,,,,,Port Scan
2026-01-17 17:57:32.860,18.0.99.11,10.0.17.77,,network,TCP,25507,14,0,,,,,,Port Scan
2026-01-17 17:57:32.890,18.0.99.11,10.0.17.77,,network,TCP,25639,1,0,,,,,,Port Scan
2026-01-17 17:57:32.920,18.0.99.11,10.0.17.77,,network,TCP,34154,6,0,,,,,,Port Scan
2026-01-17 17:57:32.950,18.0.99.11,10.0.17.77,,network,TCP,40353,46,0,,,,,,Port Scan
2026-01-17 17:57:32.980,18.0.99.11,10.0.17.77,,network,TCP,37673,17,0,,,,,,Port Scan
2026-01-17 17:57:33.010,18.0.99.11,10.0.17.77,,network,TCP,46159,21,0,,,,,,Port Scan
2026-01-17 17:57:33.040,18.0.99.11,10.0.17.77,,network,TCP,11225,49,0,,,,,,Port Scan
2026-01-17 17:59:47.000,43.93.87.23,10.0.20.160,,web,TCP,443,243,442,,,POST,"/search?q=""><img src=x onerror=alert(1)>",403.0,Phishing/Web Attack
2026-01-17 18:04:14.000,10.0.3.251,56.58.86.205,gregory21,web,TCP,443,2640,784,,,GET,/profile,200.0,Normal
2026-01-17 18:13:19.000,10.0.5.180,10.0.20.181,anthony81,auth,TCP,22,1529,227,SUCCESS,0.0,,,,Normal
2026-01-17 18:15:22.000,10.0.0.191,190.48.43.255,kristinschneider,web,TCP,443,627,2099,,,GET,/api/status,200.0,Normal
2026-01-17 18:20:24.000,10.0.12.22,118.249.195.174,tracy49,web,TCP,443,2488,2224,,,GET,/api/status,200.0,Normal
2026-01-17 18:23:06.000,10.0.7.223,10.0.5.180,williamsdale,network,UDP,21,2235,4235,,,,,,Normal
2026-01-17 18:36:48.000,10.0.11.149,10.0.17.52,zbradshaw,network,UDP,443,3021,4349,,,,,,Normal
2026-01-17 18:51:22.000,10.0.3.93,10.0.2.220,ashleyhunter,network,UDP,80,749,2392,,,,,,Normal
2026-01-17 18:52:38.000,10.0.7.116,238.179.53.185,romanchristopher,web,TCP,443,658,2110,,,POST,/products,200.0,Normal
2026-01-17 19:01:35.000,10.0.0.196,10.0.5.180,lisahancock,network,TCP,22,2604,1755,,,,,,Normal
2026-01-17 19:14:34.000,10.0.9.254,208.208.217.158,melaniemeyer,web,TCP,443,2660,416,,,GET,/products,200.0,Normal
2026-01-17 19:17:02.000,34.205.75.194,10.0.11.156,,web,TCP,443,298,323,,,POST,/search?q=1; DROP TABLE users--,403.0,Phishing/Web Attack
2026-01-17 19:18:42.000,10.0.20.160,10.0.2.57,fhooper,auth,TCP,22,862,679,SUCCESS,0.0,,,,Normal
2026-01-17 19:22:16.000,10.0.17.109,10.0.6.182,brandon67,network,UDP,80,4721,2225,,,,,,Normal
2026-01-17 19:24:13.000,139.217.91.102,10.0.10.28,,web,TCP,443,354,377,,,POST,"/search?q=""><img src=x onerror=alert(1)>",500.0,Phishing/Web Attack
2026-01-17 19:29:17.000,10.0.17.24,10.0.18.110,robertfrench,network,UDP,22,522,2960,,,,,,Normal
2026-01-17 19:32:41.000,10.0.2.99,10.0.10.28,hickseric,auth,TCP,22,1777,241,SUCCESS,0.0,,,,Normal
2026-01-17 19:42:19.000,10.0.11.156,10.0.11.149,lauren40,network,UDP,443,4426,3817,,,,,,Normal
2026-01-17 19:42:27.000,10.0.6.247,83.33.28.242,melaniemeyer,web,TCP,443,2462,1646,,,GET,/products,200.0,Normal
2026-01-17 19:46:50.000,10.0.3.251,10.0.10.28,cassandrasmith,network,UDP,443,4208,1261,,,,,,Normal
2026-01-17 19:48:24.000,10.0.6.182,114.194.247.147,natasha71,web,TCP,443,2791,2794,,,GET,/profile,200.0,Normal
2026-01-17 19:57:13.000,10.0.6.182,10.0.20.181,margaret00,network,TCP,80,3891,4678,,,,,,Normal
2026-01-17 20:00:54.000,10.0.11.156,75.24.134.208,martintammy,web,TCP,443,1617,697,,,GET,/api/status,200.0,Normal
2026-01-17 20:03:18.000,10.0.18.73,10.0.7.223,sharonwhite,auth,TCP,22,972,1042,SUCCESS,0.0,,,,Normal
2026-01-17 20:04:59.000,10.0.2.57,10.0.1.188,peter52,auth,TCP,22,1172,1584,SUCCESS,0.0,,,,Normal
2026-01-17 20:07:20.000,10.0.3.251,10.0.9.254,haysthomas,auth,TCP,22,598,1933,SUCCESS,0.0,,,,Normal
2026-01-17 20:14:13.000,10.0.0.196,10.0.2.13,cmccoy,auth,TCP,22,1666,1826,SUCCESS,0.0,,,,Normal
2026-01-17 20:27:59.000,10.0.7.116,10.0.0.191,jessica30,auth,TCP,22,1513,602,SUCCESS,0.0,,,,Normal
2026-01-17 20:32:15.000,10.0.3.99,10.0.14.139,joseph63,network,TCP,21,2530,3121,,,,,,Normal
2026-01-17 20:39:11.000,10.0.18.110,10.0.18.110,anthony91,auth,TCP,22,1407,694,SUCCESS,0.0,,,,Normal
2026-01-17 20:55:07.000,10.0.9.254,10.0.17.24,jennifer29,network,UDP,443,1112,3093,,,,,,Normal
2026-01-17 21:01:18.000,10.0.18.73,10.0.20.30,zquinn,auth,TCP,22,889,1049,SUCCESS,0.0,,,,Normal
2026-01-17 21:04:13.000,10.0.7.199,10.0.10.28,webbchristopher,network,TCP,21,2236,4539,,,,,,Normal
2026-01-17 21:05:51.000,10.0.18.110,212.50.193.107,ashleyhunter,web,TCP,443,1095,1272,,,GET,/home,200.0,Normal
2026-01-17 21:07:23.000,10.0.7.37,227.134.243.73,williamsdale,web,TCP,443,2239,1935,,,GET,/cart,200.0,Normal
2026-01-17 21:15:27.000,10.0.20.181,86.47.98.233,dustinschmidt,web,TCP,443,338,2844,,,GET,/profile,200.0,Normal
2026-01-17 21:18:16.000,10.0.8.208,10.0.1.9,brownsamantha,network,UDP,3306,3151,2314,,,,,,Normal
2026-01-17 21:22:41.000,10.0.20.30,10.0.3.175,woodvickie,network,TCP,21,4507,2972,,,,,,Normal
2026-01-17 21:25:57.000,10.0.3.175,185.61.240.183,natasha71,web,TCP,443,520,2900,,,GET,/products,200.0,Normal
2026-01-17 21:28:04.000,10.0.20.30,10.0.17.109,fullerchristopher,auth,TCP,22,759,316,SUCCESS,0.0,,,,Normal
2026-01-17 21:31:16.000,10.0.7.37,209.45.189.81,romanchristopher,web,TCP,443,1846,949,,,POST,/home,200.0,Normal
2026-01-17 21:44:30.000,10.0.8.41,10.0.7.199,dustinschmidt,auth,TCP,22,1639,1205,SUCCESS,0.0,,,,Normal
2026-01-17 21:45:28.000,10.0.20.181,95.40.181.96,fwashington,web,TCP,443,2703,515,,,GET,/search,200.0,Normal
2026-01-17 22:11:02.000,10.0.19.8,10.0.17.52,martinezcheryl,auth,TCP,22,917,1713,SUCCESS,0.0,,,,Normal
2026-01-17 22:14:25.000,10.0.7.223,62.206.255.95,martintammy,web,TCP,443,2010,1273,,,GET,/search,200.0,Normal
2026-01-17 22:14:33.000,10.0.19.8,10.0.8.64,perryhector,network,TCP,3389,1889,4066,,,,,,Normal
2026-01-17 22:22:11.000,10.0.9.254,10.0.8.41,anthony91,network,UDP,8080,1472,4218,,,,,,Normal
2026-01-17 22:29:07.000,10.0.6.182,197.120.139.57,cassandrasmith,web,TCP,443,796,1763,,,GET,/search,200.0,Normal
2026-01-17 22:30:22.000,5.84.118.50,10.0.11.149,,web,TCP,443,109,363,,,POST,"/search?q=""><img src=x onerror=alert(1)>",500.0,Phishing/Web Attack
2026-01-17 22:44:14.000,10.0.11.156,10.0.5.180,davismartin,network,UDP,8080,2661,3793,,,,,,Normal
2026-01-17 22:44:28.000,106.207.229.228,10.0.11.149,,web,TCP,443,232,238,,,GET,/search?q=<script>alert(1)</script>,200.0,Phishing/Web Attack
2026-01-17 22:44:52.000,10.0.2.13,10.0.7.37,gregg02,network,UDP,80,529,1757,,,,,,Normal
2026-01-17 22:52:22.000,10.0.17.109,10.0.3.251,jennifermccoy,network,TCP,8080,4655,4916,,,,,,Normal
2026-01-17 22:52:42.000,153.5.79.77,10.0.3.93,,web,TCP,443,190,296,,,GET,/search?q=<script>alert(1)</script>,200.0,Phishing/Web Attack
2026-01-17 23:15:03.000,5.35.86.133,10.0.18.110,,web,TCP,443,267,280,,,POST,/search?q=1; DROP TABLE users--,403.0,Phishing/Web Attack
2026-01-17 23:28:44.000,10.0.11.149,10.0.3.175,dyerraymond,auth,TCP,22,1553,1044,SUCCESS,0.0,,,,Normal
2026-01-17 23:33:49.000,137.220.63.230,10.0.17.52,,web,TCP,443,250,395,,,POST,/search?q=' UNION SELECT * FROM users--,403.0,Phishing/Web Attack
2026-01-17 23:41:01.000,10.0.7.223,10.0.8.41,peter52,network,UDP,443,1921,4412,,,,,,Normal
2026-01-17 23:46:30.000,10.0.20.30,10.0.18.110,kevinkoch,auth,TCP,22,800,852,SUCCESS,0.0,,,,Normal
2026-01-17 23:47:14.000,10.0.8.41,223.188.221.223,angel91,web,TCP,443,2447,915,,,GET,/cart,200.0,Normal
2026-01-17 23:51:11.000,10.0.7.131,10.0.6.182,natasha71,auth,TCP,22,1321,1294,SUCCESS,0.0,,,,Normal
2026-01-17 23:57:05.000,10.0.13.89,10.0.2.13,williamsdale,auth,TCP,22,1869,1614,SUCCESS,0.0,,,,Normal
2026-01-18 00:06:12.000,10.0.7.131,10.0.7.116,tracy49,network,TCP,22,3064,942,,,,,,Normal
2026-01-18 00:06:46.000,61.63.24.34,10.0.20.160,,web,TCP,443,329,382,,,POST,/search?q=1; DROP TABLE users--,200.0,Phishing/Web Attack
2026-01-18 00:29:03.000,10.0.18.73,191.165.86.120,tracy49,web,TCP,443,1559,2175,,,POST,/products,200.0,Normal
2026-01-18 00:31:06.000,10.0.0.196,101.242.212.127,ashleyrios,web,TCP,443,519,478,,,GET,/cart,200.0,Normal
2026-01-18 00:44:50.000,10.0.18.73,10.0.17.109,angel91,network,TCP,80,3038,4190,,,,,,Normal
2026-01-18 00:53:22.000,10.0.7.199,10.0.12.22,jlogan,auth,TCP,22,682,629,SUCCESS,0.0,,,,Normal
2026-01-18 00:54:03.000,10.0.11.149,10.0.17.52,gregg02,auth,TCP,22,1296,831,SUCCESS,0.0,,,,Normal
2026-01-18 00:56:21.000,10.0.7.199,42.43.77.27,jennifermccoy,web,TCP,443,1390,2988,,,GET,/cart,200.0,Normal
2026-01-18 01:00:33.000,125.147.147.168,10.0.18.73,,web,TCP,443,481,276,,,GET,/search?q=' OR '1'='1,403.0,Phishing/Web Attack
2026-01-18 01:03:16.000,10.0.7.223,10.0.3.93,martinezcheryl,network,TCP,22,1382,4734,,,,,,Normal
2026-01-18 01:13:56.000,152.71.216.47,10.0.10.28,,web,TCP,443,255,212,,,GET,/search?q=1; DROP TABLE users--,500.0,Phishing/Web Attack
2026-01-18 01:19:08.000,10.0.2.57,10.0.7.37,hodgeskimberly,network,TCP,3389,4681,889,,,,,,Normal
2026-01-18 01:19:47.000,10.0.1.9,10.0.7.37,ashleyrios,web,TCP,443,813,207,,,GET,/admin,200.0,Unauthorized Access
2026-01-18 01:21:47.000,10.0.6.182,10.0.17.109,kristen66,network,TCP,22,4903,3538,,,,,,Normal
2026-01-18 01:24:49.000,10.0.1.188,10.0.0.196,kellydorothy,network,UDP,443,956,2630,,,,,,Normal
2026-01-18 01:43:52.000,10.0.20.181,10.0.0.196,cjackson,auth,TCP,22,714,902,SUCCESS,0.0,,,,Normal
2026-01-18 01:45:57.000,10.0.13.89,10.0.0.191,zquinn,network,TCP,3389,4291,1788,,,,,,Normal
2026-01-18 01:48:58.000,10.0.11.156,10.0.17.109,brandon67,auth,TCP,22,892,1550,SUCCESS,0.0,,,,Normal
2026-01-18 02:16:38.000,10.0.20.181,10.0.3.175,zquinn,auth,TCP,22,1947,1139,SUCCESS,0.0,,,,Normal
2026-01-18 02:25:00.000,10.0.7.37,10.0.20.181,martintammy,auth,TCP,22,1999,589,SUCCESS,0.0,,,,Normal
2026-01-18 02:27:19.000,10.0.17.109,10.0.3.93,williamsdale,network,TCP,8080,3208,1424,,,,,,Normal
2026-01-18 02:27:42.000,10.0.20.181,10.0.19.8,fhooper,web,TCP,443,799,962,,,GET,/db-console,200.0,Unauthorized Access
2026-01-18 02:35:21.000,10.0.12.22,10.0.0.196,anthony91,network,UDP,80,1847,4181,,,,,,Normal
2026-01-18 02:36:21.000,10.0.11.156,10.0.8.41,cassandrasmith,web,TCP,443,604,998,,,GET,/admin,200.0,Unauthorized Access
2026-01-18 02:45:51.000,10.0.3.175,10.0.2.57,gvazquez,network,UDP,3389,3927,777,,,,,,Normal
2026-01-18 02:46:32.000,10.0.6.182,146.166.88.77,ashleyrios,web,TCP,443,303,2170,,,POST,/api/status,200.0,Normal
2026-01-18 03:10:18.000,10.0.7.223,10.0.0.191,dyerraymond,auth,TCP,22,319,419,SUCCESS,0.0,,,,Normal
2026-01-18 03:12:09.000,10.0.7.37,207.139.54.136,ebaker,web,TCP,443,1347,1796,,,GET,/search,200.0,Normal
2026-01-18 03:25:13.000,10.0.3.251,10.0.14.139,dyerraymond,web,TCP,443,919,698,,,GET,/config,200.0,Unauthorized Access
2026-01-18 03:26:09.000,10.0.11.149,10.0.3.99,martintammy,web,TCP,443,203,935,,,GET,/backup,200.0,Unauthorized Access
2026-01-18 03:31:50.000,10.0.7.37,118.129.89.81,nicoleescobar,web,TCP,443,583,2044,,,GET,/products,200.0,Normal
2026-01-18 03:34:07.000,10.0.20.30,247.139.241.194,jessica30,web,TCP,443,1194,2444,,,POST,/cart,200.0,Normal
2026-01-18 03:34:32.000,10.0.3.251,10.0.6.182,melaniemeyer,auth,TCP,22,779,1109,SUCCESS,0.0,,,,Normal
2026-01-18 03:50:46.000,10.0.8.208,10.0.20.30,woodvickie,web,TCP,443,710,341,,,GET,/db-console,200.0,Unauthorized Access
2026-01-18 04:00:25.000,10.0.1.188,10.0.14.139,robertfrench,web,TCP,443,297,467,,,GET,/admin,200.0,Unauthorized Access
2026-01-18 04:08:08.000,10.0.7.37,10.0.11.156,jessica30,auth,TCP,22,1889,1136,SUCCESS,0.0,,,,Normal
2026-01-18 04:16:34.000,10.0.12.22,135.122.113.253,cassandrasmith,web,TCP,443,1936,998,,,GET,/api/status,200.0,Normal
2026-01-18 04:16:59.000,10.0.2.220,7.46.78.123,ebaker,web,TCP,443,664,825,,,GET,/api/status,200.0,Normal
2026-01-18 04:23:00.000,10.0.1.9,10.0.1.188,davismartin,network,UDP,21,3709,1377,,,,,,Normal
2026-01-18 04:26:04.000,10.0.13.89,10.0.8.41,davismartin,network,UDP,80,1049,1142,,,,,,Normal
2026-01-18 04:29:07.000,10.0.12.22,10.0.11.149,woodvickie,auth,TCP,22,1275,1869,SUCCESS,0.0,,,,Normal
2026-01-18 04:41:05.000,10.0.7.37,10.0.6.182,jennifermccoy,web,TCP,443,683,728,,,GET,/backup,200.0,Unauthorized Access
2026-01-18 04:45:15.000,10.0.18.110,10.0.17.24,jessica30,web,TCP,443,641,902,,,GET,/backup,200.0,Unauthorized Access
2026-01-18 04:48:43.000,10.0.0.191,10.0.5.180,christian36,network,TCP,21,1730,3166,,,,,,Normal
2026-01-18 04:53:27.000,10.0.18.110,105.37.3.57,tracy49,web,TCP,443,344,2553,,,POST,/search,200.0,Normal
2026-01-18 04:56:42.000,10.0.8.41,10.0.20.160,anthony81,web,TCP,443,897,231,,,GET,/config,200.0,Unauthorized Access
2026-01-18 05:14:43.000,10.0.8.41,10.0.7.223,kristen66,network,UDP,443,868,3304,,,,,,Normal
2026-01-18 05:20:49.000,10.0.3.99,129.224.42.101,webbchristopher,web,TCP,443,1498,2658,,,POST,/home,200.0,Normal
2026-01-18 05:36:16.000,40.151.35.134,10.0.17.109,,web,TCP,443,127,163,,,POST,/search?q=' UNION SELECT * FROM users--,200.0,Phishing/Web Attack
2026-01-18 05:40:16.000,10.0.7.37,10.0.14.139,webbchristopher,network,TCP,22,3661,4655,,,,,,Normal
2026-01-18 05:46:31.000,10.0.12.22,10.0.14.139,jessica30,auth,TCP,22,931,1413,SUCCESS,0.0,,,,Normal
2026-01-18 06:02:01.000,93.192.113.175,10.0.6.247,,web,TCP,443,199,122,,,GET,/search?q=<script>alert(1)</script>,200.0,Phishing/Web Attack
2026-01-18 06:14:02.000,10.0.7.223,10.0.11.149,brownsamantha,auth,TCP,22,1410,487,SUCCESS,0.0,,,,Normal
2026-01-18 06:18:25.000,10.0.19.8,10.0.10.28,cjackson,auth,TCP,22,638,730,SUCCESS,0.0,,,,Normal
2026-01-18 06:22:32.000,240.143.127.140,10.0.19.8,,web,TCP,443,109,336,,,GET,/search?q=' UNION SELECT * FROM users--,403.0,Phishing/Web Attack
2026-01-18 06:30:13.000,10.0.2.57,10.0.1.9,harperjason,auth,TCP,22,1479,1957,SUCCESS,0.0,,,,Normal
2026-01-18 06:32:25.000,10.0.11.149,10.0.0.191,gvazquez,network,TCP,22,3397,2744,,,,,,Normal
2026-01-18 06:40:44.000,86.182.64.5,10.0.17.52,,web,TCP,443,378,132,,,GET,/search?q=<script>alert(1)</script>,200.0,Phishing/Web Attack
2026-01-18 06:42:08.000,10.0.20.181,84.173.193.77,perryhector,web,TCP,443,2852,1231,,,GET,/products,200.0,Normal
2026-01-18 06:49:24.000,10.0.6.182,10.0.7.223,ebaker,network,TCP,21,3052,4834,,,,,,Normal
2026-01-18 06:52:56.000,10.0.20.30,143.54.243.216,cassandrasmith,web,TCP,443,1690,1430,,,GET,/home,200.0,Normal
2026-01-18 07:09:19.000,10.0.18.110,10.0.7.131,margaret00,auth,TCP,22,631,243,SUCCESS,0.0,,,,Normal
2026-01-18 07:12:37.000,10.0.12.22,93.158.236.233,,network,TCP,53,108,92,,,,,,Malware C2
2026-01-18 07:17:37.000,10.0.12.22,93.158.236.233,,network,TCP,443,108,85,,,,,,Malware C2
2026-01-18 07:19:18.000,10.0.18.73,10.0.1.9,jennifergonzalez,auth,TCP,22,673,733,SUCCESS,0.0,,,,Normal
2026-01-18 07:22:37.000,10.0.12.22,93.158.236.233,,network,TCP,8443,84,113,,,,,,Malware C2
2026-01-18 07:27:37.000,10.0.12.22,93.158.236.233,,network,TCP,443,90,88,,,,,,Malware C2
2026-01-18 07:32:37.000,10.0.12.22,93.158.236.233,,network,TCP,443,117,119,,,,,,Malware C2
2026-01-18 07:33:12.000,10.0.2.220,10.0.14.139,gvazquez,network,UDP,443,4798,4787,,,,,,Normal
2026-01-18 07:37:37.000,10.0.12.22,93.158.236.233,,network,TCP,443,88,87,,,,,,Malware C2
2026-01-18 07:42:37.000,10.0.12.22,93.158.236.233,,network,TCP,53,119,82,,,,,,Malware C2
2026-01-18 07:44:14.000,10.0.8.208,10.0.0.196,cmccoy,network,TCP,22,1949,4237,,,,,,Normal
2026-01-18 07:47:37.000,10.0.12.22,93.158.236.233,,network,TCP,53,92,98,,,,,,Malware C2
2026-01-18 07:48:59.000,10.0.3.93,10.0.2.57,gvazquez,network,TCP,22,1343,2024,,,,,,Normal
2026-01-18 07:52:37.000,10.0.12.22,93.158.236.233,,network,TCP,8443,113,111,,,,,,Malware C2
2026-01-18 07:53:43.000,10.0.9.254,10.0.1.188,jennifer29,auth,TCP,22,1579,639,SUCCESS,0.0,,,,Normal
2026-01-18 07:53:51.000,10.0.7.116,10.0.10.28,jennifergonzalez,network,UDP,3306,3084,3470,,,,,,Normal
2026-01-18 07:57:37.000,10.0.12.22,93.158.236.233,,network,TCP,8443,95,115,,,,,,Malware C2
2026-01-18 08:02:37.000,10.0.12.22,93.158.236.233,,network,TCP,443,97,93,,,,,,Malware C2
2026-01-18 08:07:37.000,10.0.12.22,93.158.236.233,,network,TCP,53,109,81,,,,,,Malware C2
2026-01-18 08:11:55.000,10.0.12.22,10.0.8.208,natasha71,auth,TCP,22,1397,228,SUCCESS,0.0,,,,Normal
2026-01-18 08:12:37.000,10.0.12.22,93.158.236.233,,network,TCP,443,92,106,,,,,,Malware C2
2026-01-18 08:17:37.000,10.0.12.22,93.158.236.233,,network,TCP,53,96,110,,,,,,Malware C2
2026-01-18 08:22:37.000,10.0.12.22,93.158.236.233,,network,TCP,53,94,99,,,,,,Malware C2
2026-01-18 08:25:03.000,10.0.20.181,10.0.17.24,cmccoy,network,UDP,22,1848,4900,,,,,,Normal
2026-01-18 08:25:14.000,10.0.17.109,10.0.7.199,lisahancock,auth,TCP,22,1024,1272,SUCCESS,0.0,,,,Normal
2026-01-18 08:27:37.000,10.0.12.22,93.158.236.233,,network,TCP,8443,84,86,,,,,,Malware C2
2026-01-18 08:29:36.000,10.0.7.116,8.0.10.149,lisahancock,web,TCP,443,2518,2051,,,POST,/products,200.0,Normal
2026-01-18 08:32:37.000,10.0.12.22,93.158.236.233,,network,TCP,53,97,90,,,,,,Malware C2
2026-01-18 08:37:37.000,10.0.12.22,93.158.236.233,,network,TCP,53,111,106,,,,,,Malware C2
2026-01-18 08:37:55.000,10.0.1.9,200.27.95.126,kristen66,web,TCP,443,1027,2827,,,POST,/profile,200.0,Normal
2026-01-18 08:42:37.000,10.0.12.22,93.158.236.233,,network,TCP,53,105,116,,,,,,Malware C2
2026-01-18 08:43:22.000,10.0.8.64,10.0.3.175,davismartin,network,TCP,3389,3185,1693,,,,,,Normal
2026-01-18 08:46:02.000,10.0.0.191,10.0.11.149,angel91,network,TCP,21,2651,1737,,,,,,Normal
2026-01-18 08:47:37.000,10.0.12.22,93.158.236.233,,network,TCP,53,107,81,,,,,,Malware C2
2026-01-18 08:52:37.000,10.0.12.22,93.158.236.233,,network,TCP,53,99,83,,,,,,Malware C2
2026-01-18 08:57:37.000,10.0.12.22,93.158.236.233,,network,TCP,53,92,103,,,,,,Malware C2
2026-01-18 09:02:37.000,10.0.12.22,93.158.236.233,,network,TCP,53,117,119,,,,,,Malware C2
2026-01-18 09:07:37.000,10.0.12.22,93.158.236.233,,network,TCP,53,108,115,,,,,,Malware C2
2026-01-18 09:11:50.000,10.0.0.191,10.0.18.110,fhooper,network,UDP,3306,3947,2262,,,,,,Normal
2026-01-18 09:12:37.000,10.0.12.22,93.158.236.233,,network,TCP,443,81,97,,,,,,Malware C2
2026-01-18 09:17:15.000,10.0.17.109,236.149.17.18,woodvickie,web,TCP,443,2939,593,,,POST,/profile,200.0,Normal
2026-01-18 09:17:37.000,10.0.12.22,93.158.236.233,,network,TCP,53,87,94,,,,,,Malware C2
2026-01-18 09:21:57.000,10.0.1.9,10.0.18.110,jennifermccoy,auth,TCP,22,1756,1281,SUCCESS,0.0,,,,Normal
2026-01-18 09:22:37.000,10.0.12.22,93.158.236.233,,network,TCP,443,96,102,,,,,,Malware C2
2026-01-18 09:25:06.000,142.240.105.62,10.0.2.99,,web,TCP,443,445,433,,,GET,/search?q=' OR '1'='1,500.0,Phishing/Web Attack
2026-01-18 09:27:37.000,10.0.12.22,93.158.236.233,,network,TCP,443,81,85,,,,,,Malware C2
2026-01-18 09:32:37.000,10.0.12.22,93.158.236.233,,network,TCP,53,108,106,,,,,,Malware C2
2026-01-18 09:37:37.000,10.0.12.22,93.158.236.233,,network,TCP,53,116,113,,,,,,Malware C2
2026-01-18 09:41:44.000,10.0.20.181,10.0.1.188,cmccoy,network,TCP,443,2778,3655,,,,,,Normal
2026-01-18 09:42:37.000,10.0.12.22,93.158.236.233,,network,TCP,8443,97,89,,,,,,Malware C2
2026-01-18 09:46:07.000,10.0.12.22,83.57.213.113,gregg02,web,TCP,443,827,1323,,,POST,/cart,200.0,Normal
2026-01-18 09:47:37.000,10.0.12.22,93.158.236.233,,network,TCP,443,117,96,,,,,,Malware C2
2026-01-18 09:52:37.000,10.0.12.22,93.158.236.233,,network,TCP,53,92,106,,,,,,Malware C2
2026-01-18 09:57:37.000,10.0.12.22,93.158.236.233,,network,TCP,443,81,113,,,,,,Malware C2
2026-01-18 10:01:24.000,10.0.9.254,10.0.3.99,jennifermccoy,network,UDP,80,1045,4335,,,,,,Normal
2026-01-18 10:02:37.000,10.0.12.22,93.158.236.233,,network,TCP,8443,110,102,,,,,,Malware C2
2026-01-18 10:07:37.000,10.0.12.22,93.158.236.233,,network,TCP,53,86,117,,,,,,Malware C2
2026-01-18 10:09:52.000,10.0.11.149,10.0.7.116,zbradshaw,auth,TCP,22,1538,438,SUCCESS,0.0,,,,Normal
2026-01-18 10:10:01.000,10.0.20.160,10.0.7.223,jlogan,network,TCP,3306,1492,2621,,,,,,Normal
2026-01-18 10:12:37.000,10.0.12.22,93.158.236.233,,network,TCP,53,112,91,,,,,,Malware C2
2026-01-18 10:13:31.000,10.0.8.64,10.0.3.175,kristinschneider,network,UDP,21,4131,4692,,,,,,Normal
2026-01-18 10:14:51.000,10.0.9.254,115.131.54.74,sharonwhite,web,TCP,443,1246,960,,,POST,/home,200.0,Normal
2026-01-18 10:17:37.000,10.0.12.22,93.158.236.233,,network,TCP,443,91,98,,,,,,Malware C2
2026-01-18 10:22:37.000,10.0.12.22,93.158.236.233,,network,TCP,8443,88,89,,,,,,Malware C2
2026-01-18 10:27:37.000,10.0.12.22,93.158.236.233,,network,TCP,443,96,119,,,,,,Malware C2
2026-01-18 10:28:05.000,10.0.18.73,145.44.76.170,hickseric,web,TCP,443,1362,2276,,,POST,/products,200.0,Normal
2026-01-18 10:28:41.000,10.0.18.73,10.0.2.220,webbchristopher,auth,TCP,22,1527,819,SUCCESS,0.0,,,,Normal
2026-01-18 10:32:37.000,10.0.12.22,93.158.236.233,,network,TCP,53,118,89,,,,,,Malware C2
2026-01-18 10:35:27.000,10.0.10.28,10.0.20.30,kristinschneider,auth,TCP,22,358,1156,SUCCESS,0.0,,,,Normal
2026-01-18 10:37:37.000,10.0.12.22,93.158.236.233,,network,TCP,443,91,94,,,,,,Malware C2
2026-01-18 10:42:37.000,10.0.12.22,93.158.236.233,,network,TCP,8443,110,94,,,,,,Malware C2
2026-01-18 10:42:46.000,10.0.7.199,194.89.5.192,davismartin,web,TCP,443,376,358,,,POST,/profile,200.0,Normal
2026-01-18 10:47:37.000,10.0.12.22,93.158.236.233,,network,TCP,8443,107,83,,,,,,Malware C2
2026-01-18 10:52:37.000,10.0.12.22,93.158.236.233,,network,TCP,443,115,80,,,,,,Malware C2
2026-01-18 10:53:38.000,10.0.17.77,10.0.20.160,christian36,auth,TCP,22,1550,911,SUCCESS,0.0,,,,Normal
2026-01-18 10:55:27.000,10.0.5.180,10.0.6.247,sharonwhite,network,TCP,22,3578,3186,,,,,,Normal
2026-01-18 10:55:56.000,10.0.17.109,0.216.33.130,davismartin,web,TCP,443,913,1994,,,POST,/profile,200.0,Normal
2026-01-18 10:57:37.000,10.0.12.22,93.158.236.233,,network,TCP,443,113,96,,,,,,Malware C2
2026-01-18 11:02:37.000,10.0.12.22,93.158.236.233,,network,TCP,53,118,117,,,,,,Malware C2
2026-01-18 11:05:16.000,10.0.17.77,34.170.18.146,davismartin,web,TCP,443,2094,1110,,,GET,/profile,200.0,Normal
2026-01-18 11:07:12.000,10.0.17.77,10.0.13.89,jennifermccoy,auth,TCP,22,1419,332,SUCCESS,0.0,,,,Normal
2026-01-18 11:07:37.000,10.0.12.22,93.158.236.233,,network,TCP,53,112,100,,,,,,Malware C2
2026-01-18 11:09:05.000,10.0.2.13,223.85.107.167,cmccoy,web,TCP,443,992,1694,,,POST,/products,200.0,Normal
